Env_code,Rep,Entry,RIL_ID,FTdap,FTgdd
IA13,1,5,RIL5,85,1890.5
IA13,1,6,RIL6,80,1748
IA13,1,7,RIL7,93,2107
IA13,1,8,RIL8,88,1985.5
IA13,1,9,RIL9,83,1829.5
IA13,1,10,RIL10,89,2017.5
IA13,1,11,RIL11,80,1748
IA13,1,12,RIL12,94,2130.5
IA13,1,13,RIL13,84,1859
IA13,1,14,RIL14,85,1890.5
IA13,1,15,RIL15,86,1923
IA13,1,16,RIL16,77,1673.5
IA13,1,17,RIL17,97,2212
IA13,1,18,RIL18,70,1555
IA13,1,19,RIL19,87,1954.5
IA13,1,20,RIL20,83,1829.5
IA13,1,21,RIL21,73,1611
IA13,1,22,RIL22,90,2048
IA13,1,23,RIL23,86,1923
IA13,1,24,RIL24,81,1777
IA13,1,25,RIL25,78,1693.5
IA13,1,27,RIL27,70,1555
IA13,1,28,RIL28,88,1985.5
IA13,1,29,RIL29,78,1693.5
IA13,1,30,RIL30,78,1693.5
IA13,1,31,RIL31,89,2017.5
IA13,1,32,RIL32,88,1985.5
IA13,1,33,RIL33,82,1802
IA13,1,34,RIL34,87,1954.5
IA13,1,35,RIL35,81,1777
IA13,1,36,RIL36,94,2130.5
IA13,1,37,RIL37,83,1829.5
IA13,1,38,RIL38,83,1829.5
IA13,1,39,RIL39,73,1611
IA13,1,40,RIL40,78,1693.5
IA13,1,41,RIL41,84,1859
IA13,1,42,RIL42,79,1719.5
IA13,1,43,RIL43,85,1890.5
IA13,1,44,RIL44,86,1923
IA13,1,45,RIL45,71,1579
IA13,1,46,RIL46,84,1859
IA13,1,47,RIL47,82,1802
IA13,1,48,RIL48,78,1693.5
IA13,1,49,RIL49,81,1777
IA13,1,50,RIL50,87,1954.5
IA13,1,51,RIL51,83,1829.5
IA13,1,52,RIL52,93,2107
IA13,1,53,RIL53,78,1693.5
IA13,1,54,RIL54,86,1923
IA13,1,55,RIL55,75,1639.5
IA13,1,56,RIL56,83,1829.5
IA13,1,57,RIL57,77,1673.5
IA13,1,58,RIL58,84,1859
IA13,1,59,RIL59,68,1515
IA13,1,60,RIL60,81,1777
IA13,1,61,RIL61,79,1719.5
IA13,1,62,RIL62,75,1639.5
IA13,1,63,RIL63,82,1802
IA13,1,64,RIL64,81,1777
IA13,1,65,RIL65,82,1802
IA13,1,66,RIL66,84,1859
IA13,1,68,RIL68,80,1748
IA13,1,69,RIL69,90,2048
IA13,1,70,RIL70,79,1719.5
IA13,1,71,RIL71,77,1673.5
IA13,1,72,RIL72,82,1802
IA13,1,73,RIL73,94,2130.5
IA13,1,74,RIL74,94,2130.5
IA13,1,75,RIL75,85,1890.5
IA13,1,76,RIL76,88,1985.5
IA13,1,77,RIL77,.,.
IA13,1,78,RIL78,79,1719.5
IA13,1,79,RIL79,82,1802
IA13,1,80,RIL80,83,1829.5
IA13,1,81,RIL81,81,1777
IA13,1,82,RIL82,80,1748
IA13,1,83,RIL83,76,1656
IA13,1,84,RIL84,81,1777
IA13,1,85,RIL85,82,1802
IA13,1,86,RIL86,87,1954.5
IA13,1,87,RIL87,85,1890.5
IA13,1,88,RIL88,88,1985.5
IA13,1,89,RIL89,89,2017.5
IA13,1,90,RIL90,92,2092.5
IA13,1,91,RIL91,78,1693.5
IA13,1,92,RIL92,87,1954.5
IA13,1,93,RIL93,85,1890.5
IA13,1,94,RIL94,88,1985.5
IA13,1,95,RIL95,86,1923
IA13,1,96,RIL96,82,1802
IA13,1,97,RIL97,80,1748
IA13,1,98,RIL98,77,1673.5
IA13,1,99,RIL99,87,1954.5
IA13,1,100,RIL100,.,.
IA13,1,101,RIL101,81,1777
IA13,1,102,RIL102,73,1611
IA13,1,103,RIL103,93,2107
IA13,1,104,RIL104,86,1923
IA13,1,105,RIL105,85,1890.5
IA13,1,106,RIL106,87,1954.5
IA13,1,107,RIL107,90,2048
IA13,1,108,RIL108,84,1859
IA13,1,109,RIL109,82,1802
IA13,1,110,RIL110,81,1777
IA13,1,111,RIL111,89,2017.5
IA13,1,112,RIL112,82,1802
IA13,1,113,RIL113,73,1611
IA13,1,114,RIL114,80,1748
IA13,1,115,RIL115,95,2158
IA13,1,116,RIL116,88,1985.5
IA13,1,117,RIL117,78,1693.5
IA13,1,118,RIL118,70,1555
IA13,1,119,RIL119,86,1923
IA13,1,120,RIL120,90,2048
IA13,1,121,RIL121,78,1693.5
IA13,1,122,RIL122,76,1656
IA13,1,123,RIL123,84,1859
IA13,1,124,RIL124,.,.
IA13,1,125,RIL125,.,.
IA13,1,126,RIL126,70,1555
IA13,1,127,RIL127,88,1985.5
IA13,1,128,RIL128,87,1954.5
IA13,1,129,RIL129,87,1954.5
IA13,1,130,RIL130,85,1890.5
IA13,1,131,RIL131,80,1748
IA13,1,132,RIL132,78,1693.5
IA13,1,133,RIL133,87,1954.5
IA13,1,134,RIL134,79,1719.5
IA13,1,135,RIL135,84,1859
IA13,1,136,RIL136,88,1985.5
IA13,1,137,RIL137,83,1829.5
IA13,1,138,RIL138,76,1656
IA13,1,139,RIL139,77,1673.5
IA13,1,140,RIL140,82,1802
IA13,1,141,RIL141,81,1777
IA13,1,142,RIL142,77,1673.5
IA13,1,143,RIL143,81,1777
IA13,1,144,RIL144,80,1748
IA13,1,145,RIL145,82,1802
IA13,1,146,RIL146,82,1802
IA13,1,147,RIL147,85,1890.5
IA13,1,148,RIL148,83,1829.5
IA13,1,149,RIL149,77,1673.5
IA13,1,150,RIL150,93,2107
IA13,1,151,RIL151,79,1719.5
IA13,1,152,RIL152,97,2212
IA13,1,153,RIL153,93,2107
IA13,1,154,RIL154,90,2048
IA13,1,156,RIL156,84,1859
IA13,1,157,RIL157,79,1719.5
IA13,1,158,RIL158,.,.
IA13,1,159,RIL159,94,2130.5
IA13,1,160,RIL160,86,1923
IA13,1,162,RIL162,69,1533.5
IA13,1,163,RIL163,82,1802
IA13,1,164,RIL164,90,2048
IA13,1,165,RIL165,84,1859
IA13,1,166,RIL166,79,1719.5
IA13,1,167,RIL167,84,1859
IA13,1,168,RIL168,.,.
IA13,1,169,RIL169,.,.
IA13,1,170,RIL170,86,1923
IA13,1,171,RIL171,79,1719.5
IA13,1,172,RIL172,81,1777
IA13,1,173,RIL173,89,2017.5
IA13,1,174,RIL174,81,1777
IA13,1,175,RIL175,97,2212
IA13,1,176,RIL176,81,1777
IA13,1,177,RIL177,90,2048
IA13,1,178,RIL178,77,1673.5
IA13,1,179,RIL179,76,1656
IA13,1,180,RIL180,90,2048
IA13,1,181,RIL181,80,1748
IA13,1,182,RIL182,78,1693.5
IA13,1,183,RIL183,78,1693.5
IA13,1,184,RIL184,72,1597.5
IA13,1,185,RIL185,81,1777
IA13,1,186,RIL186,85,1890.5
IA13,1,187,RIL187,86,1923
IA13,1,188,RIL188,81,1777
IA13,1,189,RIL189,85,1890.5
IA13,1,190,RIL190,85,1890.5
IA13,1,191,RIL191,90,2048
IA13,1,192,RIL192,85,1890.5
IA13,1,193,RIL193,84,1859
IA13,1,194,RIL194,84,1859
IA13,1,195,RIL195,83,1829.5
IA13,1,196,RIL196,82,1802
IA13,1,197,RIL197,81,1777
IA13,1,198,RIL198,86,1923
IA13,1,199,RIL199,84,1859
IA13,1,200,RIL200,69,1533.5
IA13,1,201,RIL201,87,1954.5
IA13,1,202,RIL202,99,2269
IA13,1,203,RIL203,79,1719.5
IA13,1,204,RIL204,84,1859
IA13,1,205,RIL205,84,1859
IA13,1,206,RIL206,78,1693.5
IA13,1,207,RIL207,70,1555
IA13,1,208,RIL208,77,1673.5
IA13,1,209,RIL209,79,1719.5
IA13,1,210,RIL210,.,.
IA13,1,211,RIL211,93,2107
IA13,1,212,RIL212,77,1673.5
IA13,1,213,RIL213,77,1673.5
IA13,1,214,RIL214,84,1859
IA13,1,215,RIL215,89,2017.5
IA13,1,217,RIL217,.,.
IA13,1,218,RIL218,84,1859
IA13,1,219,RIL219,82,1802
IA13,1,220,RIL220,89,2017.5
IA13,1,221,RIL221,89,2017.5
IA13,1,222,RIL222,77,1673.5
IA13,1,223,RIL223,.,.
IA13,1,224,RIL224,81,1777
IA13,1,225,RIL225,82,1802
IA13,1,226,RIL226,84,1859
IA13,1,227,RIL227,78,1693.5
IA13,1,229,RIL229,91,2076.5
IA13,1,230,RIL230,77,1673.5
IA13,1,231,RIL231,95,2158
IA13,1,232,RIL232,98,2238
IA13,1,233,RIL233,78,1693.5
IA13,1,234,RIL234,77,1673.5
IA13,1,235,RIL235,82,1802
IA13,1,237,RIL237,81,1777
IA13,1,238,RIL238,84,1859
IA13,1,239,RIL239,89,2017.5
IA13,1,240,RIL240,86,1923
IA13,1,241,RIL241,86,1923
IA13,1,242,RIL242,86,1923
IA13,1,243,RIL243,86,1923
IA13,1,244,RIL244,88,1985.5
IA13,1,245,RIL245,80,1748
IA13,1,246,RIL246,92,2092.5
IA13,1,247,RIL247,84,1859
IA13,1,248,RIL248,.,.
IA13,2,5,RIL5,83,1829.5
IA13,2,6,RIL6,86,1923
IA13,2,7,RIL7,90,2048
IA13,2,8,RIL8,86,1923
IA13,2,9,RIL9,85,1890.5
IA13,2,10,RIL10,90,2048
IA13,2,11,RIL11,83,1829.5
IA13,2,12,RIL12,97,2212
IA13,2,13,RIL13,.,.
IA13,2,14,RIL14,84,1859
IA13,2,15,RIL15,85,1890.5
IA13,2,16,RIL16,.,.
IA13,2,17,RIL17,98,2238
IA13,2,18,RIL18,70,1555
IA13,2,19,RIL19,86,1923
IA13,2,20,RIL20,82,1802
IA13,2,21,RIL21,67,1494.5
IA13,2,22,RIL22,.,.
IA13,2,23,RIL23,.,.
IA13,2,24,RIL24,81,1777
IA13,2,25,RIL25,77,1673.5
IA13,2,27,RIL27,71,1579
IA13,2,28,RIL28,87,1954.5
IA13,2,29,RIL29,76,1656
IA13,2,30,RIL30,73,1611
IA13,2,31,RIL31,.,.
IA13,2,32,RIL32,81,1777
IA13,2,33,RIL33,78,1693.5
IA13,2,34,RIL34,85,1890.5
IA13,2,35,RIL35,78,1693.5
IA13,2,36,RIL36,90,2048
IA13,2,37,RIL37,77,1673.5
IA13,2,38,RIL38,82,1802
IA13,2,39,RIL39,65,1452
IA13,2,40,RIL40,70,1555
IA13,2,41,RIL41,85,1890.5
IA13,2,42,RIL42,79,1719.5
IA13,2,43,RIL43,84,1859
IA13,2,44,RIL44,82,1802
IA13,2,45,RIL45,67,1494.5
IA13,2,46,RIL46,88,1985.5
IA13,2,47,RIL47,81,1777
IA13,2,48,RIL48,69,1533.5
IA13,2,49,RIL49,75,1639.5
IA13,2,50,RIL50,86,1923
IA13,2,51,RIL51,82,1802
IA13,2,52,RIL52,91,2076.5
IA13,2,53,RIL53,77,1673.5
IA13,2,54,RIL54,83,1829.5
IA13,2,55,RIL55,78,1693.5
IA13,2,56,RIL56,83,1829.5
IA13,2,57,RIL57,72,1597.5
IA13,2,58,RIL58,86,1923
IA13,2,59,RIL59,78,1693.5
IA13,2,60,RIL60,81,1777
IA13,2,61,RIL61,81,1777
IA13,2,62,RIL62,73,1611
IA13,2,63,RIL63,80,1748
IA13,2,64,RIL64,81,1777
IA13,2,65,RIL65,82,1802
IA13,2,66,RIL66,90,2048
IA13,2,68,RIL68,79,1719.5
IA13,2,69,RIL69,.,.
IA13,2,70,RIL70,78,1693.5
IA13,2,71,RIL71,78,1693.5
IA13,2,72,RIL72,82,1802
IA13,2,73,RIL73,85,1890.5
IA13,2,74,RIL74,93,2107
IA13,2,75,RIL75,84,1859
IA13,2,76,RIL76,89,2017.5
IA13,2,77,RIL77,.,.
IA13,2,78,RIL78,81,1777
IA13,2,79,RIL79,81,1777
IA13,2,80,RIL80,81,1777
IA13,2,81,RIL81,78,1693.5
IA13,2,82,RIL82,89,2017.5
IA13,2,83,RIL83,.,.
IA13,2,84,RIL84,84,1859
IA13,2,85,RIL85,80,1748
IA13,2,86,RIL86,93,2107
IA13,2,87,RIL87,84,1859
IA13,2,88,RIL88,86,1923
IA13,2,89,RIL89,84,1859
IA13,2,90,RIL90,92,2092.5
IA13,2,91,RIL91,81,1777
IA13,2,92,RIL92,96,2184
IA13,2,93,RIL93,85,1890.5
IA13,2,94,RIL94,78,1693.5
IA13,2,95,RIL95,87,1954.5
IA13,2,96,RIL96,81,1777
IA13,2,97,RIL97,81,1777
IA13,2,98,RIL98,77,1673.5
IA13,2,99,RIL99,88,1985.5
IA13,2,100,RIL100,83,1829.5
IA13,2,101,RIL101,84,1859
IA13,2,102,RIL102,81,1777
IA13,2,103,RIL103,92,2092.5
IA13,2,104,RIL104,87,1954.5
IA13,2,105,RIL105,88,1985.5
IA13,2,106,RIL106,87,1954.5
IA13,2,107,RIL107,86,1923
IA13,2,108,RIL108,82,1802
IA13,2,109,RIL109,86,1923
IA13,2,110,RIL110,80,1748
IA13,2,111,RIL111,89,2017.5
IA13,2,112,RIL112,80,1748
IA13,2,113,RIL113,78,1693.5
IA13,2,114,RIL114,79,1719.5
IA13,2,115,RIL115,99,2269
IA13,2,116,RIL116,86,1923
IA13,2,117,RIL117,75,1639.5
IA13,2,118,RIL118,74,1626
IA13,2,119,RIL119,86,1923
IA13,2,120,RIL120,93,2107
IA13,2,121,RIL121,75,1639.5
IA13,2,122,RIL122,73,1611
IA13,2,123,RIL123,86,1923
IA13,2,124,RIL124,76,1656
IA13,2,125,RIL125,83,1829.5
IA13,2,126,RIL126,67,1494.5
IA13,2,127,RIL127,91,2076.5
IA13,2,128,RIL128,87,1954.5
IA13,2,129,RIL129,.,.
IA13,2,130,RIL130,85,1890.5
IA13,2,131,RIL131,82,1802
IA13,2,132,RIL132,79,1719.5
IA13,2,133,RIL133,86,1923
IA13,2,134,RIL134,77,1673.5
IA13,2,135,RIL135,83,1829.5
IA13,2,136,RIL136,72,1597.5
IA13,2,137,RIL137,84,1859
IA13,2,138,RIL138,81,1777
IA13,2,139,RIL139,77,1673.5
IA13,2,140,RIL140,81,1777
IA13,2,141,RIL141,79,1719.5
IA13,2,142,RIL142,78,1693.5
IA13,2,143,RIL143,85,1890.5
IA13,2,144,RIL144,88,1985.5
IA13,2,145,RIL145,78,1693.5
IA13,2,146,RIL146,79,1719.5
IA13,2,147,RIL147,80,1748
IA13,2,148,RIL148,72,1597.5
IA13,2,149,RIL149,79,1719.5
IA13,2,150,RIL150,90,2048
IA13,2,151,RIL151,79,1719.5
IA13,2,152,RIL152,88,1985.5
IA13,2,153,RIL153,96,2184
IA13,2,154,RIL154,89,2017.5
IA13,2,156,RIL156,81,1777
IA13,2,157,RIL157,79,1719.5
IA13,2,158,RIL158,.,.
IA13,2,159,RIL159,95,2158
IA13,2,160,RIL160,81,1777
IA13,2,162,RIL162,77,1673.5
IA13,2,163,RIL163,82,1802
IA13,2,164,RIL164,87,1954.5
IA13,2,165,RIL165,83,1829.5
IA13,2,166,RIL166,79,1719.5
IA13,2,167,RIL167,80,1748
IA13,2,168,RIL168,81,1777
IA13,2,169,RIL169,81,1777
IA13,2,170,RIL170,86,1923
IA13,2,171,RIL171,77,1673.5
IA13,2,172,RIL172,80,1748
IA13,2,173,RIL173,87,1954.5
IA13,2,174,RIL174,77,1673.5
IA13,2,175,RIL175,97,2212
IA13,2,176,RIL176,79,1719.5
IA13,2,177,RIL177,91,2076.5
IA13,2,178,RIL178,78,1693.5
IA13,2,179,RIL179,77,1673.5
IA13,2,180,RIL180,90,2048
IA13,2,181,RIL181,75,1639.5
IA13,2,182,RIL182,76,1656
IA13,2,183,RIL183,77,1673.5
IA13,2,184,RIL184,78,1693.5
IA13,2,185,RIL185,78,1693.5
IA13,2,186,RIL186,90,2048
IA13,2,187,RIL187,85,1890.5
IA13,2,188,RIL188,83,1829.5
IA13,2,189,RIL189,83,1829.5
IA13,2,190,RIL190,88,1985.5
IA13,2,191,RIL191,89,2017.5
IA13,2,192,RIL192,84,1859
IA13,2,193,RIL193,83,1829.5
IA13,2,194,RIL194,88,1985.5
IA13,2,195,RIL195,84,1859
IA13,2,196,RIL196,79,1719.5
IA13,2,197,RIL197,76,1656
IA13,2,198,RIL198,89,2017.5
IA13,2,199,RIL199,85,1890.5
IA13,2,200,RIL200,67,1494.5
IA13,2,201,RIL201,85,1890.5
IA13,2,202,RIL202,99,2269
IA13,2,203,RIL203,80,1748
IA13,2,204,RIL204,82,1802
IA13,2,205,RIL205,86,1923
IA13,2,206,RIL206,78,1693.5
IA13,2,207,RIL207,73,1611
IA13,2,208,RIL208,70,1555
IA13,2,209,RIL209,75,1639.5
IA13,2,210,RIL210,88,1985.5
IA13,2,211,RIL211,89,2017.5
IA13,2,212,RIL212,66,1477.5
IA13,2,213,RIL213,72,1597.5
IA13,2,214,RIL214,80,1748
IA13,2,215,RIL215,84,1859
IA13,2,217,RIL217,81,1777
IA13,2,218,RIL218,85,1890.5
IA13,2,219,RIL219,77,1673.5
IA13,2,220,RIL220,84,1859
IA13,2,221,RIL221,86,1923
IA13,2,222,RIL222,82,1802
IA13,2,223,RIL223,76,1656
IA13,2,224,RIL224,77,1673.5
IA13,2,225,RIL225,81,1777
IA13,2,226,RIL226,90,2048
IA13,2,227,RIL227,82,1802
IA13,2,229,RIL229,88,1985.5
IA13,2,230,RIL230,72,1597.5
IA13,2,231,RIL231,94,2130.5
IA13,2,232,RIL232,96,2184
IA13,2,233,RIL233,77,1673.5
IA13,2,234,RIL234,72,1597.5
IA13,2,235,RIL235,85,1890.5
IA13,2,237,RIL237,82,1802
IA13,2,238,RIL238,85,1890.5
IA13,2,239,RIL239,88,1985.5
IA13,2,240,RIL240,82,1802
IA13,2,241,RIL241,85,1890.5
IA13,2,242,RIL242,84,1859
IA13,2,243,RIL243,72,1597.5
IA13,2,244,RIL244,77,1673.5
IA13,2,245,RIL245,72,1597.5
IA13,2,246,RIL246,90,2048
IA13,2,247,RIL247,82,1802
IA13,2,248,RIL248,80,1748
IA14,1,5,RIL5,75,1566
IA14,1,6,RIL6,75,1566
IA14,1,7,RIL7,77,1626.5
IA14,1,8,RIL8,77,1626.5
IA14,1,9,RIL9,78,1649.5
IA14,1,10,RIL10,77,1626.5
IA14,1,11,RIL11,76,1596.5
IA14,1,12,RIL12,81,1711
IA14,1,13,RIL13,75,1566
IA14,1,14,RIL14,74,1538.5
IA14,1,15,RIL15,70,1434
IA14,1,16,RIL16,71,1459.5
IA14,1,17,RIL17,86,1815.5
IA14,1,18,RIL18,71,1459.5
IA14,1,19,RIL19,74,1538.5
IA14,1,20,RIL20,71,1459.5
IA14,1,21,RIL21,70,1434
IA14,1,22,RIL22,73,1510.5
IA14,1,23,RIL23,78,1649.5
IA14,1,24,RIL24,75,1566
IA14,1,25,RIL25,75,1566
IA14,1,27,RIL27,69,1408.5
IA14,1,28,RIL28,81,1711
IA14,1,29,RIL29,68,1385.5
IA14,1,30,RIL30,71,1459.5
IA14,1,31,RIL31,75,1566
IA14,1,32,RIL32,74,1538.5
IA14,1,33,RIL33,73,1510.5
IA14,1,34,RIL34,74,1538.5
IA14,1,35,RIL35,75,1566
IA14,1,36,RIL36,77,1626.5
IA14,1,37,RIL37,75,1566
IA14,1,38,RIL38,76,1596.5
IA14,1,39,RIL39,72,1482.5
IA14,1,40,RIL40,72,1482.5
IA14,1,41,RIL41,74,1538.5
IA14,1,42,RIL42,75,1566
IA14,1,43,RIL43,69,1408.5
IA14,1,44,RIL44,78,1649.5
IA14,1,45,RIL45,73,1510.5
IA14,1,46,RIL46,73,1510.5
IA14,1,47,RIL47,73,1510.5
IA14,1,48,RIL48,70,1434
IA14,1,49,RIL49,70,1434
IA14,1,50,RIL50,72,1482.5
IA14,1,51,RIL51,76,1596.5
IA14,1,52,RIL52,81,1711
IA14,1,53,RIL53,65,1324.5
IA14,1,54,RIL54,74,1538.5
IA14,1,55,RIL55,74,1538.5
IA14,1,56,RIL56,77,1626.5
IA14,1,57,RIL57,73,1510.5
IA14,1,58,RIL58,76,1596.5
IA14,1,59,RIL59,71,1459.5
IA14,1,60,RIL60,67,1364.5
IA14,1,61,RIL61,69,1408.5
IA14,1,62,RIL62,74,1538.5
IA14,1,63,RIL63,68,1385.5
IA14,1,64,RIL64,66,1343
IA14,1,65,RIL65,76,1596.5
IA14,1,66,RIL66,70,1434
IA14,1,68,RIL68,76,1596.5
IA14,1,69,RIL69,76,1596.5
IA14,1,70,RIL70,70,1434
IA14,1,71,RIL71,70,1434
IA14,1,72,RIL72,74,1538.5
IA14,1,73,RIL73,78,1649.5
IA14,1,74,RIL74,83,1755
IA14,1,75,RIL75,69,1408.5
IA14,1,76,RIL76,79,1668.5
IA14,1,77,RIL77,71,1459.5
IA14,1,78,RIL78,75,1566
IA14,1,79,RIL79,74,1538.5
IA14,1,80,RIL80,69,1408.5
IA14,1,81,RIL81,73,1510.5
IA14,1,82,RIL82,74,1538.5
IA14,1,83,RIL83,71,1459.5
IA14,1,84,RIL84,70,1434
IA14,1,85,RIL85,66,1343
IA14,1,86,RIL86,79,1668.5
IA14,1,87,RIL87,79,1668.5
IA14,1,88,RIL88,77,1626.5
IA14,1,89,RIL89,76,1596.5
IA14,1,90,RIL90,78,1649.5
IA14,1,91,RIL91,75,1566
IA14,1,92,RIL92,81,1711
IA14,1,93,RIL93,77,1626.5
IA14,1,94,RIL94,76,1596.5
IA14,1,95,RIL95,74,1538.5
IA14,1,96,RIL96,72,1482.5
IA14,1,97,RIL97,74,1538.5
IA14,1,98,RIL98,70,1434
IA14,1,99,RIL99,70,1434
IA14,1,100,RIL100,77,1626.5
IA14,1,101,RIL101,75,1566
IA14,1,102,RIL102,70,1434
IA14,1,103,RIL103,78,1649.5
IA14,1,104,RIL104,73,1510.5
IA14,1,105,RIL105,75,1566
IA14,1,106,RIL106,78,1649.5
IA14,1,107,RIL107,80,1687.5
IA14,1,108,RIL108,75,1566
IA14,1,109,RIL109,74,1538.5
IA14,1,110,RIL110,74,1538.5
IA14,1,111,RIL111,76,1596.5
IA14,1,112,RIL112,75,1566
IA14,1,113,RIL113,67,1364.5
IA14,1,114,RIL114,77,1626.5
IA14,1,115,RIL115,81,1711
IA14,1,116,RIL116,74,1538.5
IA14,1,117,RIL117,79,1668.5
IA14,1,118,RIL118,74,1538.5
IA14,1,119,RIL119,74,1538.5
IA14,1,120,RIL120,82,1732
IA14,1,121,RIL121,71,1459.5
IA14,1,122,RIL122,65,1324.5
IA14,1,123,RIL123,73,1510.5
IA14,1,124,RIL124,76,1596.5
IA14,1,125,RIL125,76,1596.5
IA14,1,126,RIL126,67,1364.5
IA14,1,127,RIL127,73,1510.5
IA14,1,128,RIL128,69,1408.5
IA14,1,129,RIL129,77,1626.5
IA14,1,130,RIL130,79,1668.5
IA14,1,131,RIL131,74,1538.5
IA14,1,132,RIL132,73,1510.5
IA14,1,133,RIL133,71,1459.5
IA14,1,134,RIL134,70,1434
IA14,1,135,RIL135,70,1434
IA14,1,136,RIL136,74,1538.5
IA14,1,137,RIL137,67,1364.5
IA14,1,138,RIL138,73,1510.5
IA14,1,139,RIL139,74,1538.5
IA14,1,140,RIL140,75,1566
IA14,1,141,RIL141,77,1626.5
IA14,1,142,RIL142,73,1510.5
IA14,1,143,RIL143,76,1596.5
IA14,1,144,RIL144,73,1510.5
IA14,1,145,RIL145,73,1510.5
IA14,1,146,RIL146,77,1626.5
IA14,1,147,RIL147,78,1649.5
IA14,1,148,RIL148,71,1459.5
IA14,1,149,RIL149,73,1510.5
IA14,1,150,RIL150,77,1626.5
IA14,1,151,RIL151,75,1566
IA14,1,152,RIL152,84,1778
IA14,1,153,RIL153,80,1687.5
IA14,1,154,RIL154,70,1434
IA14,1,156,RIL156,69,1408.5
IA14,1,157,RIL157,73,1510.5
IA14,1,158,RIL158,76,1596.5
IA14,1,159,RIL159,86,1815.5
IA14,1,160,RIL160,75,1566
IA14,1,162,RIL162,75,1566
IA14,1,163,RIL163,74,1538.5
IA14,1,164,RIL164,77,1626.5
IA14,1,165,RIL165,76,1596.5
IA14,1,166,RIL166,76,1596.5
IA14,1,167,RIL167,74,1538.5
IA14,1,168,RIL168,75,1566
IA14,1,169,RIL169,75,1566
IA14,1,170,RIL170,77,1626.5
IA14,1,171,RIL171,74,1538.5
IA14,1,172,RIL172,74,1538.5
IA14,1,173,RIL173,75,1566
IA14,1,174,RIL174,74,1538.5
IA14,1,175,RIL175,85,1795.5
IA14,1,176,RIL176,76,1596.5
IA14,1,177,RIL177,76,1596.5
IA14,1,178,RIL178,74,1538.5
IA14,1,179,RIL179,71,1459.5
IA14,1,180,RIL180,73,1510.5
IA14,1,181,RIL181,76,1596.5
IA14,1,182,RIL182,74,1538.5
IA14,1,183,RIL183,72,1482.5
IA14,1,184,RIL184,73,1510.5
IA14,1,185,RIL185,73,1510.5
IA14,1,186,RIL186,77,1626.5
IA14,1,187,RIL187,75,1566
IA14,1,188,RIL188,76,1596.5
IA14,1,189,RIL189,73,1510.5
IA14,1,190,RIL190,74,1538.5
IA14,1,191,RIL191,80,1687.5
IA14,1,192,RIL192,75,1566
IA14,1,193,RIL193,77,1626.5
IA14,1,194,RIL194,76,1596.5
IA14,1,195,RIL195,75,1566
IA14,1,196,RIL196,74,1538.5
IA14,1,197,RIL197,73,1510.5
IA14,1,198,RIL198,77,1626.5
IA14,1,199,RIL199,77,1626.5
IA14,1,200,RIL200,69,1408.5
IA14,1,201,RIL201,75,1566
IA14,1,202,RIL202,81,1711
IA14,1,203,RIL203,74,1538.5
IA14,1,204,RIL204,75,1566
IA14,1,205,RIL205,76,1596.5
IA14,1,206,RIL206,75,1566
IA14,1,207,RIL207,72,1482.5
IA14,1,208,RIL208,73,1510.5
IA14,1,209,RIL209,71,1459.5
IA14,1,210,RIL210,78,1649.5
IA14,1,211,RIL211,69,1408.5
IA14,1,212,RIL212,69,1408.5
IA14,1,213,RIL213,71,1459.5
IA14,1,214,RIL214,77,1626.5
IA14,1,215,RIL215,77,1626.5
IA14,1,217,RIL217,71,1459.5
IA14,1,218,RIL218,75,1566
IA14,1,219,RIL219,74,1538.5
IA14,1,220,RIL220,79,1668.5
IA14,1,221,RIL221,67,1364.5
IA14,1,222,RIL222,65,1324.5
IA14,1,223,RIL223,72,1482.5
IA14,1,224,RIL224,72,1482.5
IA14,1,225,RIL225,75,1566
IA14,1,226,RIL226,78,1649.5
IA14,1,227,RIL227,72,1482.5
IA14,1,229,RIL229,78,1649.5
IA14,1,230,RIL230,71,1459.5
IA14,1,231,RIL231,86,1815.5
IA14,1,232,RIL232,80,1687.5
IA14,1,233,RIL233,73,1510.5
IA14,1,234,RIL234,74,1538.5
IA14,1,235,RIL235,74,1538.5
IA14,1,237,RIL237,70,1434
IA14,1,238,RIL238,77,1626.5
IA14,1,239,RIL239,76,1596.5
IA14,1,240,RIL240,76,1596.5
IA14,1,241,RIL241,75,1566
IA14,1,242,RIL242,74,1538.5
IA14,1,243,RIL243,70,1434
IA14,1,244,RIL244,73,1510.5
IA14,1,245,RIL245,73,1510.5
IA14,1,246,RIL246,77,1626.5
IA14,1,247,RIL247,74,1538.5
IA14,1,248,RIL248,74,1538.5
IA14,2,5,RIL5,77,1626.5
IA14,2,6,RIL6,76,1596.5
IA14,2,7,RIL7,78,1649.5
IA14,2,8,RIL8,79,1668.5
IA14,2,9,RIL9,79,1668.5
IA14,2,10,RIL10,78,1649.5
IA14,2,11,RIL11,76,1596.5
IA14,2,12,RIL12,81,1711
IA14,2,13,RIL13,75,1566
IA14,2,14,RIL14,77,1626.5
IA14,2,15,RIL15,71,1459.5
IA14,2,16,RIL16,74,1538.5
IA14,2,17,RIL17,84,1778
IA14,2,18,RIL18,70,1434
IA14,2,19,RIL19,79,1668.5
IA14,2,20,RIL20,71,1459.5
IA14,2,21,RIL21,73,1510.5
IA14,2,22,RIL22,75,1566
IA14,2,23,RIL23,78,1649.5
